"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Armenia","ARM","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"American Samoa","ASM","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Antigua and Barbuda","ATG","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Australia","AUS","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","0","0.00686003374795413","0.0128058512256082","0.0213948240624894","0.0850154188895675","0.148487028720157","0.154832053112199","0.174272027528108","0.20058445557712","0.281864869545654","0.265150130637996","0.11042948868479","0.0374601956530704","0.0865220339234795","0.106744792001129","0.155901793319544","0.261254380890092","0.227429850160488","0.158420224535713","0.14305235926313","0.234861244993648","0.195331450563141","0.229765008586858","0.304404898871275","0.359554422014385","0.364303031664732","0.400710340720103","0.380230933324588","0.311317043471957","0.364771381363961","0.551817752368355","0.562124106792889","0.488247924172099","0.5084006809536","0.448804277256907","0.420182475428722","0.399162747844491","0.355799251990489","0.331366192668345","0.380336796941961","0.358939187120881","0.350838343671304","0.291490714216486","0.331288181046131","0.484066275281438","0.604563395765041","0.587554401448582","0.710596127047236","1.12681291351523","1.33869213675891","1.20573602321749","1.71840640102869","","","","",
"Austria","AUT","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","0.0319014387177766","0.0344382961806929","0.0399211065468103","0.0283507426587602","0.0729745053115962","0.10146099537663","0.0899224642808509","0.084717483814066","0.0772660073577331","0.105028123686583","0.106454014314995","0.0596093656920332","0.025407282413816","0.0399411455495623","0.0443088865734808","0.036381463507797","0.0246173540370213","0.0107382730148726","0.00955732105851988","0.0106851024726083","0.0132315851845866","0.00925396088486185","0.00474489207295092","0.0112578098585122","0.0093096254154672","0.0159218186973434","0.015671415815533","0.0181006482273762","0.00252898556596711","0.00274773748481646","0.0213333873225911","0.0436415765473745","0.0325849066521663","0.0301419304528529","0.0224294750284273","0.0151465240868567","0.0351944312048777","0.0319127148875307","0.0429913930065737","0.0355173563880205","0.0339847636937159","0.0467239804320505","0.055437461757175","0.0416512097457698","0.0263618098266118","0.0216007474240721","0.011656370171843","0.0164285466528456","0.0198917686011633","0.0126697674134977","0.00526918629933914","0.0240584970736946","","","","",
"Azerbaijan","AZE","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1786106851534","1.33681556118759","","5.24454400952398","6.28450643062198","5.91670157388794","4.43012286164639","3.41074027833419","0.372016698669466","0.378262974832","2.11438079766029","4.20455862951384","2.61682450573272","2.43611048644021","1.90809402810988","1.14263840609091","1.8870925892626","2.27027277147196","3.53468638543854","2.94720896244255","2.27375001160716","2.96365565662679","3.10607700286362","2.88092982846284","2.21091796655308","2.28675308989615","1.87620937481827","2.22236696678728","3.27586233997117","2.78333521411986","1.59281919627418","8.58674677408325","","","","",
"Burundi","BDI","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Belgium","BEL","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","0.000451576881249078","0.000476577417033659","0.000551825229615908","0.000368419032313166","0.0011062969660783","0.00115120589219033","0.000738215183322637","0.000731444191942585","0.000663449923841049","0.000936139303789571","0.00135852622570193","0.000897631549986918","0.000451757421502116","0.000492343174738915","0.00105433335210483","0.00100176517678765","0.000477336068240495","0.000213347377064638","0.000104115883737231","8.6427300856737E-05","9.367750107079E-05","5.51758278534618E-05","1.51644843039528E-05","2.85267405706294E-05","6.13932212724749E-06","2.24846421375341E-06","1.78550722480673E-05","1.60110731010144E-06","0","5.65681240184915E-07","2.36893974858375E-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.98584889407065E-05","3.13349862684409E-05","0.000136779184332235","","","","",
"Benin","BEN","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Burkina Faso","BFA","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Bangladesh","BGD","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","0.0330339937653794","0.0440290756408936","0.0509512418233029","0.0572618178601654","0.0481544193522859","0.029782484073481","0.0989079103942444","0.140857200168227","0.0739726114535406","0.0577942200054973","0.0962085709933433","0.0131906458879545","0","0.0750950598378671","0.0291656501806434","0.0293088680717999","0.136235574827777","0.140821318900844","0.110148061487945","0.211599025279384","0.243919159694319","0.184237103275824","0.21353257645443","0.235350651621975","0.287616429967909","0.324387065016714","0.30375467828582","0.271240317553023","0.316799450658648","0.430095811879651","0.687350827946421","0.699483029772388","0.885287428354618","0.90807195473038","0.981489496063701","1.16332572452017","1.28689068571642","0.783588562995689","0.712400705627762","0.851690938338084","0.898444843866627","1.05122540837567","1.0663245644488","0.781316379861342","0.737053259632387","0.628140947294092","0.490629924530705","0.509162512083424","0.501783630475608","0.516998313075893","0.457007845879687","0.490054814572216","","","","",
"Bulgaria","BGR","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","0.0385830025588355","0.0198325139261796","0.00558417363846624","0.00796523032670581","0.00620428077910663","0.00253300131896684","0.00181741492981242","0.000534780186776486","0.000441144466320755","0.000385068674887381","0.00108766448555825","0.00103919723454466","0.00216036441347754","0.00843686269085243","0.00761826425255346","0.00628057474377564","0.00777524694144459","0.00778881613251351","0.000637127538308055","0.000624281659353869","0.00252770248586447","0.00750141222220329","0.00432092270735906","0.00290204563592261","0.0431724150903471","0.0463019081658468","0.0873541922780936","0.0440111294416164","0.0431769272049978","0.0026718472138392","0.0111255684572656","0.08909304721064","0.087087212755187","0.0630866311706594","0.0300440667016445","0.0132341573376468","0.00672704231790746","0.00735612441515926","0.00453020891529789","0.00343786072088081","0.0024673666719186","0.00649706344376637","","","","",
"Bahrain","BHR","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","3.20244574943703","2.5971700268215","1.03177737803352","3.20060069567888","2.79657042832255","3.51916892419728","4.90219489317353","3.71007666541045","3.67440010339245","3.59808818906083","3.82904660505208","3.13278472098241","3.41267086409058","3.5252104984237","3.55162548584872","3.71221281533309","4.02364254148443","4.50420243160282","4.51744251842113","4.13601981051486","3.90509019196928","4.59852838532505","3.81848759632743","3.26282991909153","2.89392654797881","3.45660209335522","3.564943452881","3.2849174428085","3.13396671097874","3.64045864499061","3.1458020023521","3.59618035200711","3.48743064000799","3.66701220157543","3.53944248592437","2.8089852552925","2.01829730710093","2.22156526267298","3.36088505657664","3.51507642806904","4.00801892013274","5.70191051100315","","","","",
"Bahamas, The","BHS","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Bosnia and Herzegovina","BIH","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1.17651005107296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Belarus","BLR","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0189812629076474","0.0160697710797241","0.00894817151236693","0.0214436893147621","0.0229701022780913","0.0411715388339053","0.0350657440959967","0.0390816469926832","0.00484618899409632","0.00604219857903767","0.03933433969695","0.0861676897416726","0.0526260096442433","0.0487649039711523","0.0319836035451253","0.0193793483029706","0.033388719470755","0.0249467887705305","0.0333050210480071","0.0285917873832907","0.0224285467978157","0.0346631203472808","0.0327663731609392","0.0314435283411334","0.0190292191065204","0.0205835331969136","0.0138373161215679","0.0149563221222871","0.0224386419719246","0.0145331848819673","0.00744687391133359","0.0393613113787622","","","","",
"Belize","BLZ","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0124065859554827","0.0203645268625787","0.0153731327815479","0.00591909443495492","0.00728046032130858","0.0037060105918705","0.00155713039584368","0.00159392128370483","0.00306198813875167","0.00247122713963401","0.00122004390763011","0.00165124541611378","","","","",
"Bermuda","BMU","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Bolivia","BOL","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","0.00123112675379569","0.00185471055387267","0.0457102012203248","0.0689966230197258","0.322319828565483","0.520078573219649","0.462708264111432","0.0306489103405502","0.0613971732363734","0.384692017980359","1.0520260030591","0.48796664760095","0.112572959783309","0.653856951411134","0.702557158114853","0.762303434066817","0.896835071018122","0.599810821739996","0.536813425888193","0.69739802194161","0.862462574435177","0.618763513014861","0.55581800292962","0.635138288006385","0.53602284659459","0.448012489750806","0.405157180948825","0.385551525773547","0.264054370006603","0.320800790853637","0.772562074092428","1.10433905071583","1.10088698094808","1.02122652481984","1.31796776619707","2.83615706373774","3.55806070652127","3.98560882647042","3.64008440973696","3.30564306364059","2.34929579123048","4.72620152059823","5.04123047708524","5.55829339354152","4.77969194953676","2.33856535298855","0.926800497644539","1.0880253133197","2.2533911778168","2.06571007254961","1.20542213557419","1.85442902804369","","","","",
"Brazil","BRA","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","5.72988785659341E-05","0.000127866098532604","0.000154533174416845","0.00012156693604758","0.00132193064929292","0.00229309381949505","0.00218471923244109","0.000175152724878442","0.000480360072334052","0.00321072495906358","0.00873207221897623","0.00439740919401867","0.00126043263666032","0.0132378576963637","0.0173173264729097","0.0227099114399632","0.0180827250883556","0.0136314009022103","0.0110629251504283","0.0103246181642644","0.0106566895673508","0.0102373707253398","0.0108604225718194","0.0140426313835456","0.00930273797083491","0.00608767711808389","0.00622772149796354","0.00648749797804792","0.00533849423509356","0.0131196169136787","0.021960393735733","0.0258071276939522","0.0267500574610956","0.0202189007331639","0.0186665999783458","0.0264140866308715","0.0305846758078658","0.0293323805781565","0.0335296474727113","0.0319571904244483","0.0208700944797705","0.0453223777417706","0.0585963181642604","0.0705641668851668","0.0682078611571187","0.047972921893605","0.0209459201154779","0.0274701476531574","0.0651681042894358","0.0723668776342963","0.0477663275367818","0.0699944991767358","","","","",
"Barbados","BRB","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","0.00216068774236679","0.0040562089730967","0.0043350618660234","0.000336404764944236","0.000803445222588396","0.00730957913463162","0.013777775853813","0.00444474199065952","0.000918962661789204","0.00943299610948287","0.0114910175378273","0.0142907374793579","0.01122675529681","0.00656190839943521","0.00617471969054036","0.013754466924589","0.0173272684406591","0.0111427006762364","0.0100748952925411","0.0162671757115085","0.00995586349535196","0.00982382625027421","0.00443448854176744","0.00404720983252866","0.00360613889170984","0.00622203505954288","0.00896097891575056","0.00734113104144535","0.00473724254174462","0.00275362891992784","0.00300567745635726","0.00625743713937694","0.00857159576539462","0.00988158673358167","0.0104550387415471","0.0125651343981811","0.00822346267269738","0.0188275988568033","0.020460383695257","0.023677064362805","0.020579813277069","0.0100989510271568","0.00361863502215179","0.00410479395596152","0.0073250257189182","0.00819049958881362","0.00586257488062622","0.00721641774510882","","","","",
"Brunei Darussalam","BRN","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","0","0.1434037109763","0.320250804180378","1.36882316787776","5.79658443141836","12.3290116966222","14.0583683247057","12.4247642278543","12.4052642416374","","7.04332659085731","3.23321037937806","1.11560819209278","2.60423015587365","3.4487090021513","4.61169886779788","10.7056839953344","8.01741042873201","7.141227784753","7.03299180537517","8.16323415161987","6.59662439137408","6.78004726057027","8.63913819511752","9.90028801313038","10.0563395912067","10.7782742400189","10.9795246369","9.39722485634625","9.5111460455739","11.4211547210859","11.2438208054038","9.41914724852506","11.4097226051516","10.8502219394206","8.85868980707189","6.84285673752605","5.99662049691355","5.58937389908977","6.78152360946728","6.26653837953077","5.36775639944301","4.91811419211934","4.92311523843707","7.35949291695194","11.1648852580271","9.00868081115163","8.75820089006841","11.3983873234199","11.7839298120962","10.2374489601131","13.8577460214654","","","","",
"Bhutan","BTN","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Botswana","BWA","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Central African Republic","CAF","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Canada","CAN","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","0","0.00304858493789551","0.0588189994360263","0.1426426606558","1.21748336294711","1.10373747588184","0.970374757005405","1.10295864524684","1.00869937722993","2.90184676433781","2.56694931882748","1.46667244821244","0.304784526479071","0.98963206288441","1.12473451428459","1.01026569663988","0.215695535730593","0.581851693211679","0.386410049774813","0.396208226919289","0.349427811582374","0.289858797634096","0.599039987027641","0.990733550697472","0.849171344883912","0.596623247023328","1.17352464599299","1.28537701238966","0.948852588336806","1.19673708351473","2.69008812026294","2.24768527470397","1.52405736696144","2.64892897467011","2.36322206157322","3.22083898396214","1.41752853523662","1.1136047676712","1.5731684213923","0.129656375469644","0","0","0","0","0.118317835064536","0","0","0","0.0205383386190184","0","0","0.793958417895896","","","","",
"Central Europe and the Baltics","CEB","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.603108566870472","0.548425317228326","0.524080200062506","0.277196367323562","0.190712908481982","0.0841866232912107","0.178375484904116","0.139218227019881","0.180650426614081","0.156933323586471","0.155591532375064","0.0173370290121648","0.0172681150691448","0.119464884582632","0.234479455811482","0.154428533184055","0.139935045860311","0.10605721570695","0.0750040389923232","0.149502562377547","0.119740050505912","0.169090781770792","0.141420185778486","0.126812328229523","0.17918418689241","0.192920693012925","0.172431379223866","0.117385475663028","0.0977789411574707","0.0523623197218983","0.0680429439962105","0.0945132856220875","0.0613932125333478","0.028210620197259","0.136102882539311","","","","",
"Switzerland","CHE","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.00052180167588979","0.000368087542954923","4.63037968362586E-05","2.51750591147481E-05","1.39026769117188E-05","2.41975953514502E-05","1.26354380718431E-05","6.44796022674242E-06","9.96984088687989E-06","4.37153720340599E-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",
"Channel Islands","CHI","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","0.00330830783321806","0.00368457997830759","0.00355018592876416","0.00204283814136285","0.0163020700804943","0.0716004078776441","0.0809842745964913","0.00503328484438227","0.0118442217382171","0.0382826484491269","0.0653228010732039","0.0334080002016052","0.00991716564722387","0.0712456912340203","0.0827549906491545","0.0913946703167388","0.0656320959297065","0.0405633946803494","0.0405319825729947","0.0637259298853554","0.0728562190095789","0.0453311051993622","0.038321853889761","0.0423070875971118","0.0347164019518358","0.0225535114248099","0.0220761655005779","0.0198402199294848","0.0140606516256155","0.025964022680054","0.0492733030540225","0.0562807667278416","0.0437175691931366","0.0255686799154457","0.019692704959145","0.0355430214805236","0.0384461522535262","0.0395838125596647","0.0413250084352478","0.0505988665683244","0.0282523464279479","0.0440500118610045","0.0362681843736354","0.0300928851237097","0.0237423341784095","0.0163761783716805","0.00818465808036596","0.0100470032058539","0.0228131047345746","0.0313384615447608","0.0143455551337787","0.0213598763535539","","","","",
"China","CHN","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","0","0.0054312942933849","0.00920335288272986","0.0146021265650113","0.0854365348821421","0.156379185078558","0.199514391006454","0.197542971292289","0.298356152647044","0.372525341825161","0.322729870295346","0.117879993566964","0.0321590932387949","0.0652670367121731","0.0757826807799267","0.0848619176159509","0.143334745481363","0.141300446141658","0.102787699332707","0.105879097731663","0.137794047610542","0.1124132027329","0.110443553541784","0.131100101339435","0.123497618029488","0.100748559616033","0.11848025821498","0.123887552681035","0.0857852995104412","0.0962944519710737","0.14650852993033","0.134243959482196","0.114450402325318","0.134315827720248","0.156262243265364","0.164824325904146","0.142534786756028","0.125539522363848","0.117610932160963","0.11303728959797","0.114498931303681","0.111272165477375","0.101496660091287","0.0941454766793496","0.125698597465449","0.134795850990954","0.104843531709252","0.106612708521095","0.153295372359551","0.160723457303557","0.135539849767672","0.210524604380993","","","","",
